locality,Family,Genus,morphotype id,petiole width,leaf area,pw^2/a,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.072257,2.278356,0.002291597,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.06257,1.331795,0.002939645,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.112292,5.068935,0.002487602,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.079669,0.818497,0.00775464,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.044758,2.378051,0.000842404,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.053845,0.831992,0.00348475,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.084284,2.502162,0.002839062,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.100506,2.656146,0.00380305,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.151909,9.947307,0.002319858,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.08766,2.550677,0.003012642,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.078955,0.4867,0.01280849,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.078383,0.98456,0.006240244,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.070148,0.801319,0.006140803,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.061655,0.768469,0.004946639,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.079505,1.430932,0.004417432,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.105077,2.117574,0.005214069,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.087351,2.180152,0.003499846,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.091234,3.206415,0.002595934,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.085711,1.709263,0.004297978,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.06897,1.372128,0.003466776,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.128772,7.184657,0.002308006,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.061822,0.861504,0.004436381,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.087951,2.560558,0.003020974,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.072242,2.72054,0.001918335,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.093489,3.542234,0.002467424,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.088518,2.214167,0.003538774,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.084087,4.39055,0.001610419,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.081242,2.989768,0.002207617,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.079241,1.600272,0.003923793,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.108451,2.846031,0.004132639,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.095042,1.9991,0.004518524,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.052573,0.501174,0.005514892,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.072519,1.321961,0.003978185,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.115361,4.727486,0.002815061,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.094243,1.944509,0.004567602,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.101992,3.512127,0.002961843,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.096618,3.030004,0.003080867,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.072125,1.567667,0.003318317,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.121221,3.925681,0.00374318,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.092742,2.149238,0.00400192,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.091641,3.034591,0.002767448,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.050286,0.566003,0.004467612,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.08155,1.888472,0.003521579,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.057107,1.14795,0.002840899,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.086478,1.458622,0.005127061,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.077183,2.634966,0.002260832,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.074345,2.178071,0.002537649,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.095662,2.58038,0.003546461,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.100468,3.538516,0.002852557,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.078249,2.42854,0.002521229,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.076771,1.656286,0.003558435,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.121347,4.961132,0.002968092,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.068441,1.842863,0.00254179,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.094772,3.176995,0.002827116,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.064324,1.044474,0.003961398,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.095921,3.931256,0.002340432,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.108208,4.303638,0.002720715,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.08854,2.043447,0.003836327,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.080327,1.817411,0.00355034,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.051246,1.070327,0.002453598,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.077641,1.718572,0.003507636,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.075263,1.718844,0.00329554,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.097271,5.590864,0.001692341,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.058911,2.137988,0.001623258,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.102685,5.149404,0.002047656,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.059519,0.546437,0.006482927,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.078909,1.549082,0.004019561,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.061845,1.218744,0.003138316,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.067024,1.498238,0.002998333,,
Florissant,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.118391,5.107357,0.002744361,,
Florissant,,,Celastrus typica,0.077306,27.413742,0.000218001,,
Florissant,,,Celastrus typica,0.122599,16.868587,0.000891036,,
Florissant,,,Celastrus typica,0.209967,19.544238,0.00225571,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.071922,2.415454,0.002141533,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.06599,1.428561,0.003048298,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.088334,3.24734,0.002402858,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.157184,13.68569,0.001805302,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.11873,11.31688,0.001245645,,
Florissant,Fabaceae,Cercis,Cercis parvifolia,0.082259,2.723648,0.002484368,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.118026,3.003452,0.004638042,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.055133,0.995076,0.003054689,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.064911,1.085675,0.003880939,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.066308,1.097722,0.004005341,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.052184,1.331633,0.002044985,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.095905,4.237753,0.002170435,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.09508,4.178866,0.002163316,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.056594,4.509662,0.000710226,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.052449,1.217263,0.002259904,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.048046,0.702907,0.003284102,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.091009,2.163262,0.003828773,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.036224,1.503223,0.00087291,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.093157,3.436659,0.002525193,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.06525,2.564446,0.001660227,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.108124,3.303907,0.003538477,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.064103,2.609315,0.001574817,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.104194,5.537509,0.001960519,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.14362,12.927853,0.001595524,,
Florissant,Rosaceae,Cercocarpus,Cercocarpus myricaefolius,0.06774,1.388176,0.003305566,,
Florissant,,,Colubrina spireaefolia,0.119543,13.574397,0.001052756,,
Florissant,,,Colubrina spireaefolia,0.067545,2.016266,0.00226276,,
Florissant,Fabaceae,,Conzattia coriacea,0.055227,0.598079,0.005099697,,
Florissant,,,Cotinus fraterna,0.090395,14.157045,0.000577187,,
Florissant,,,Cotinus fraterna,0.058463,5.055448,0.000676087,,
Florissant,,,Cotinus fraterna,0.038075,2.935299,0.000493887,,
Florissant,,,Cotinus fraterna,0.05641,3.112063,0.001022501,,
Florissant,,,Cotinus fraterna,0.057921,1.96856,0.001704211,,
Florissant,,,Cotinus fraterna,0.116262,4.173502,0.003238732,,
Florissant,,,Cotinus fraterna,0.08495,8.169547,0.000883342,,
Florissant,,,Cotinus fraterna,0.041502,2.64594,0.000650966,,
Florissant,,,Cotinus fraterna,0.064878,3.330583,0.001263789,,
Florissant,,,Cotinus fraterna,0.044441,2.763829,0.000714589,,
Florissant,,,Cotinus fraterna,0.034425,3.032081,0.000390847,,
Florissant,,,Cotinus fraterna,0.039081,3.477773,0.000439167,,
Florissant,,,Cotinus fraterna,0.058669,2.560135,0.00134448,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.06644,4.882405,0.000904119,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.130683,21.032624,0.000811979,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.081706,17.621714,0.000378843,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.114828,13.090476,0.001007257,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.092566,11.303166,0.000758059,,
Florissant,Rosaceae,Crataegus,Crataegus copeana,0.093135,11.551309,0.000750922,,
Florissant,Rosaceae,Crataegus,Crataegus hendersonii,0.052578,0.4478,0.006173395,,
Florissant,Rosaceae,Crataegus,Crataegus hendersonii,0.076276,1.636533,0.003555094,,
Florissant,Rosaceae,Crataegus,Crataegus hendersonii,0.070466,2.388403,0.002078986,,
Florissant,Rosaceae,Crataegus,Crataegus nupta,0.089299,7.038371,0.001132977,,
Florissant,Sapindaceae,Dipteronia,Dipteronia insignis,0.047449,4.485745,0.000501903,,
Florissant,Sapindaceae,Dipteronia,Dipteronia insignis,0.051669,8.112109,0.000329099,,
Florissant,,,Dodonaea umbrina,0.042407,2.056251,0.000874579,,
Florissant,,,Dodonaea umbrina,0.056307,4.803892,0.000659981,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.10097,13.079191,0.000779478,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.112776,5.11141,0.002488242,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.173276,13.491701,0.00222541,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.17005,6.295935,0.004592964,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.123319,8.081627,0.001881747,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.1409,5.969669,0.003325613,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.128537,8.968319,0.001842236,,
Florissant,Myrtaceae,,Eugenia arenaceaeformis,0.184479,8.359158,0.004071283,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.078535,4.322005,0.001427057,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.047285,0.6861,0.003258812,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.072867,1.196169,0.004438837,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.094881,0.855903,0.010518019,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.121394,5.331045,0.00276428,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.096528,4.514744,0.002063828,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.116685,7.266584,0.001873699,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.122162,13.259313,0.001125515,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.107364,4.469909,0.002578806,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.089087,1.730741,0.004585604,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.049031,0.578587,0.004155017,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.103032,9.138802,0.001161596,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.076416,4.648784,0.001256115,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.093839,2.65254,0.003319746,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.076414,1.696304,0.003442248,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.087139,2.022837,0.003753741,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.06958,1.58692,0.003050801,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.0716,2.11594,0.002422829,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.033827,0.950872,0.001203386,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.09125,7.701813,0.001081117,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085909,1.520071,0.004855271,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.067033,3.474715,0.001293177,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.055561,1.407331,0.002193531,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.079737,5.420169,0.001173024,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088364,4.448433,0.001755269,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.104102,3.849877,0.002814954,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.057416,1.657604,0.001988772,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.103111,2.654235,0.004005628,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.096676,4.907427,0.001904511,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.06538,4.104323,0.001041474,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085403,9.535838,0.00076487,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.069502,5.123954,0.000942734,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.078059,4.662731,0.001306789,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.062572,1.157545,0.003382378,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.119514,8.833766,0.001616932,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.124132,12.415911,0.001241049,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.110996,4.689387,0.002627233,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.087314,2.453095,0.003107802,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.072861,2.502485,0.002121381,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.103646,3.17405,0.003384475,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.082081,0.798034,0.00844236,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.065305,0.940928,0.004532486,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.079756,2.855243,0.002227838,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.061459,1.245219,0.003033369,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.061684,1.707794,0.002227971,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.06714,1.684044,0.002676759,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.052072,3.314308,0.000818117,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.08994,4.013546,0.002015475,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.052428,0.564835,0.004866368,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.06878,1.8886,0.002504865,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.077788,5.64365,0.001072174,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.041914,1.017959,0.00172579,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.087256,1.933044,0.003938663,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088835,4.115657,0.001917472,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.08708,4.153648,0.001825606,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088086,4.33347,0.001790515,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088176,3.749917,0.002073381,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085041,6.029989,0.001199334,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.090625,2.082264,0.003944212,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.056428,1.898816,0.001676897,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.130385,9.26699,0.001834495,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.110296,2.163031,0.005624149,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.0893,8.805576,0.000905618,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.090083,8.592797,0.000944389,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.076059,3.300449,0.001752783,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.122667,11.406368,0.001319192,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.098664,5.148357,0.001890814,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085972,8.169817,0.000904694,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.080805,2.687892,0.002429208,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.074238,1.421803,0.003876262,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088395,4.412081,0.001770973,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.099505,4.376473,0.00226238,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.095813,2.279291,0.004027626,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.05967,1.106164,0.003218789,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.034406,0.689176,0.001717664,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.065184,1.179092,0.003603581,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088394,1.563717,0.004996748,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.092756,2.88547,0.002981724,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.053358,1.42136,0.002003065,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.119394,8.637299,0.001650392,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.088172,4.039551,0.001924546,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.097077,6.908156,0.001364176,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.111095,5.08325,0.002427994,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.084441,7.918131,0.000900501,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.08801,4.109865,0.001884675,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.081703,4.206526,0.00158691,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.111638,6.443405,0.001934232,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.093999,8.570242,0.001030987,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.051373,0.861192,0.003064572,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.110039,11.568532,0.001046683,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.097367,6.096024,0.001555167,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.089134,5.86568,0.001354467,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.108139,4.357334,0.002683761,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.086161,2.64984,0.002801572,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.093552,3.821689,0.002290081,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.056276,0.804549,0.003936352,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.102307,5.554136,0.001884492,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.054803,0.574146,0.005231019,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.133509,9.061815,0.001967007,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085383,7.527347,0.000968503,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.086617,6.730722,0.001114666,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.096725,5.103235,0.001833293,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.106445,8.856022,0.001279416,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.092955,4.139504,0.002087359,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.130472,4.284265,0.003973364,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.089798,4.717839,0.001709189,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.099011,3.194624,0.003068648,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.069069,4.112509,0.001160004,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.110484,9.778433,0.00124833,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.100211,3.769823,0.00266385,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.085471,0.892348,0.008186595,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.111924,3.330189,0.003761643,,
Florissant,Fagaceae,Fagopsis,Fagopsis longifolia,0.12637,9.141851,0.001746843,,
